forest;5;dt;0.01;kde_heuristic;512;0;relative;53.041419
forest;5;dt;0.01;kde_adaptive;512;500;relative;30.427653
forest;5;dt;0.01;kde_batch;512;500;relative;26.904638
forest;5;dt;0.01;kde_optimal;512;1000;relative;28.400784
forest;5;dt;0.01;stholes;256;500;relative;111.573437
forest;5;dt;0.01;kde_heuristic;512;0;relative;56.079954
forest;5;dt;0.01;kde_adaptive;512;500;relative;31.636145
forest;5;dt;0.01;kde_batch;512;500;relative;27.351528
forest;5;dt;0.01;kde_optimal;512;1000;relative;27.428997
forest;5;dt;0.01;stholes;256;500;relative;430.797326
forest;5;dt;0.01;kde_heuristic;512;0;relative;53.575568
forest;5;dt;0.01;kde_adaptive;512;500;relative;28.149791
forest;5;dt;0.01;kde_batch;512;500;relative;29.612018
forest;5;dt;0.01;kde_optimal;512;1000;relative;26.872902
forest;5;dv;0.01;stholes;256;500;relative;1937.944065
forest;5;dv;0.01;kde_heuristic;512;0;relative;38.213256
forest;5;dv;0.01;kde_adaptive;512;500;relative;48.039128
forest;5;dv;0.01;kde_batch;512;500;relative;33.059461
forest;5;dv;0.01;kde_optimal;512;1000;relative;34.675538
forest;5;dv;0.01;stholes;256;500;relative;1817.775747
forest;5;dv;0.01;kde_heuristic;512;0;relative;517.619990
forest;5;dv;0.01;kde_adaptive;512;500;relative;56.591094
forest;5;dv;0.01;kde_batch;512;500;relative;34.495787
forest;5;dv;0.01;kde_optimal;512;1000;relative;36.873983
forest;5;dv;0.01;stholes;256;500;relative;1674.634683
forest;5;dv;0.01;kde_heuristic;512;0;relative;37.232069
forest;5;dv;0.01;kde_adaptive;512;500;relative;60.214031
forest;5;dv;0.01;kde_batch;512;500;relative;32.557374
forest;5;dv;0.01;kde_optimal;512;1000;relative;34.195059
forest;5;dv;0.01;stholes;256;500;relative;2020.669863
forest;5;dv;0.01;kde_heuristic;512;0;relative;39.267406
forest;5;dv;0.01;kde_adaptive;512;500;relative;43.509118
forest;5;dv;0.01;kde_batch;512;500;relative;32.460314
forest;5;dv;0.01;kde_optimal;512;1000;relative;33.312228
forest;5;dv;0.01;stholes;256;500;relative;1732.783912
forest;5;dv;0.01;kde_heuristic;512;0;relative;37.449859
forest;5;dv;0.01;kde_adaptive;512;500;relative;41.954148
forest;5;dv;0.01;kde_batch;512;500;relative;34.518935
forest;5;dv;0.01;kde_optimal;512;1000;relative;35.005958
forest;5;ut;0.01;stholes;256;500;relative;nan
forest;5;ut;0.01;kde_heuristic;512;0;relative;43.778833
forest;5;ut;0.01;kde_adaptive;512;500;relative;43.652246
forest;5;ut;0.01;kde_batch;512;500;relative;26.833200
forest;5;ut;0.01;kde_optimal;512;1000;relative;32.636312
forest;5;ut;0.01;kde_adaptive;512;500;relative;29.780437
forest;5;ut;0.01;kde_batch;512;500;relative;27.629430
forest;5;ut;0.01;kde_optimal;512;1000;relative;27.973145
forest;5;ut;0.01;stholes;256;500;relative;nan
forest;5;ut;0.01;kde_heuristic;512;0;relative;46.555510
forest;5;ut;0.01;kde_adaptive;512;500;relative;28.854057
forest;5;ut;0.01;kde_batch;512;500;relative;33.430446
forest;5;ut;0.01;kde_optimal;512;1000;relative;28.523321
forest;5;ut;0.01;kde_adaptive;512;500;relative;33.892616
forest;5;ut;0.01;kde_batch;512;500;relative;26.530227
forest;5;ut;0.01;kde_optimal;512;1000;relative;26.395628
forest;5;ut;0.01;stholes;256;500;relative;nan
forest;5;ut;0.01;kde_heuristic;512;0;relative;44.791469
forest;5;ut;0.01;kde_adaptive;512;500;relative;40.498689
forest;5;ut;0.01;kde_batch;512;500;relative;27.740916
forest;5;ut;0.01;kde_optimal;512;1000;relative;28.861241
forest;5;uv;0.01;stholes;256;500;relative;1419.305695
forest;5;uv;0.01;kde_heuristic;512;0;relative;143.499773
forest;5;uv;0.01;kde_adaptive;512;500;relative;282.264688
forest;5;uv;0.01;kde_batch;512;500;relative;24.774826
forest;5;uv;0.01;kde_optimal;512;1000;relative;21.712661
forest;5;uv;0.01;stholes;256;500;relative;1367.715266
forest;5;uv;0.01;kde_heuristic;512;0;relative;119.702419
forest;5;uv;0.01;kde_adaptive;512;500;relative;256.311754
forest;5;uv;0.01;kde_batch;512;500;relative;21.430576
forest;5;uv;0.01;kde_optimal;512;1000;relative;18.925969
forest;5;uv;0.01;stholes;256;500;relative;3047.750566
forest;5;uv;0.01;kde_heuristic;512;0;relative;155.792768
forest;5;uv;0.01;kde_adaptive;512;500;relative;161.680032
forest;5;uv;0.01;kde_batch;512;500;relative;22.665938
forest;5;uv;0.01;kde_optimal;512;1000;relative;21.119727
forest;5;uv;0.01;stholes;256;500;relative;3248.216499
forest;5;uv;0.01;kde_heuristic;512;0;relative;185.198832
forest;5;uv;0.01;kde_adaptive;512;500;relative;169.408333
forest;5;uv;0.01;kde_batch;512;500;relative;73.634726
forest;5;uv;0.01;kde_optimal;512;1000;relative;23.632362
forest;5;uv;0.01;stholes;256;500;relative;2584.546788
forest;5;uv;0.01;kde_heuristic;512;0;relative;248.723947
forest;5;uv;0.01;kde_adaptive;512;500;relative;176.082151
forest;5;uv;0.01;kde_batch;512;500;relative;81.341935
forest;5;uv;0.01;kde_optimal;512;1000;relative;21.658995
forest;8;dt;0.01;stholes;256;500;relative;293.316549
forest;8;dt;0.01;kde_heuristic;512;0;relative;66.146365
forest;8;dt;0.01;kde_adaptive;512;500;relative;30.278321
forest;8;dt;0.01;kde_batch;512;500;relative;30.267104
forest;8;dt;0.01;kde_optimal;512;1000;relative;26.605721
forest;8;dt;0.01;stholes;256;500;relative;320.929523
forest;8;dt;0.01;kde_heuristic;512;0;relative;68.272266
forest;8;dt;0.01;kde_adaptive;512;500;relative;33.396463
forest;8;dt;0.01;kde_batch;512;500;relative;27.669768
forest;8;dt;0.01;kde_optimal;512;1000;relative;31.254928
forest;8;dt;0.01;stholes;256;500;relative;615.889269
forest;8;dt;0.01;kde_heuristic;512;0;relative;68.030849
forest;8;dt;0.01;kde_adaptive;512;500;relative;36.460312
forest;8;dt;0.01;kde_batch;512;500;relative;26.942908
forest;8;dt;0.01;kde_optimal;512;1000;relative;29.801317
forest;8;dt;0.01;kde_adaptive;512;500;relative;34.017686
forest;8;dt;0.01;kde_batch;512;500;relative;28.975033
forest;8;dt;0.01;kde_optimal;512;1000;relative;28.903554
forest;8;dt;0.01;stholes;256;500;relative;305.081965
forest;8;dt;0.01;kde_heuristic;512;0;relative;66.187647
forest;8;dt;0.01;kde_adaptive;512;500;relative;34.001061
forest;8;dt;0.01;kde_batch;512;500;relative;32.588097
forest;8;dt;0.01;kde_optimal;512;1000;relative;27.548591
forest;8;dv;0.01;stholes;256;500;relative;4625.259710
forest;8;dv;0.01;kde_heuristic;512;0;relative;69.339560
forest;8;dv;0.01;kde_adaptive;512;500;relative;64.164922
forest;8;dv;0.01;kde_batch;512;500;relative;65.423596
forest;8;dv;0.01;kde_optimal;512;1000;relative;57.937048
forest;8;dv;0.01;stholes;256;500;relative;4114.645400
forest;8;dv;0.01;kde_heuristic;512;0;relative;69.770697
forest;8;dv;0.01;kde_adaptive;512;500;relative;62.858533
forest;8;dv;0.01;kde_batch;512;500;relative;55.838207
forest;8;dv;0.01;kde_optimal;512;1000;relative;61.204218
forest;8;dv;0.01;stholes;256;500;relative;4586.631698
forest;8;dv;0.01;kde_heuristic;512;0;relative;68.778946
forest;8;dv;0.01;kde_adaptive;512;500;relative;63.285193
forest;8;dv;0.01;kde_batch;512;500;relative;57.518998
forest;8;dv;0.01;kde_optimal;512;1000;relative;68.225889
forest;8;dv;0.01;stholes;256;500;relative;4387.260365
forest;8;dv;0.01;kde_heuristic;512;0;relative;69.285565
forest;8;dv;0.01;kde_adaptive;512;500;relative;59.127112
forest;8;dv;0.01;kde_batch;512;500;relative;56.465489
forest;8;dv;0.01;kde_optimal;512;1000;relative;55.742979
forest;8;dv;0.01;stholes;256;500;relative;4705.935363
forest;8;dv;0.01;kde_heuristic;512;0;relative;69.616434
forest;8;dv;0.01;kde_adaptive;512;500;relative;62.797695
forest;8;dv;0.01;kde_batch;512;500;relative;60.320588
forest;8;dv;0.01;kde_optimal;512;1000;relative;56.683186
forest;8;ut;0.01;stholes;256;500;relative;379.082760
forest;8;ut;0.01;kde_heuristic;512;0;relative;41.674905
forest;8;ut;0.01;kde_adaptive;512;500;relative;34.572475
forest;8;ut;0.01;kde_batch;512;500;relative;28.783740
forest;8;ut;0.01;kde_optimal;512;1000;relative;29.729273
forest;8;ut;0.01;stholes;256;500;relative;432.660681
forest;8;ut;0.01;kde_heuristic;512;0;relative;46.191113
forest;8;ut;0.01;kde_adaptive;512;500;relative;39.151434
forest;8;ut;0.01;kde_batch;512;500;relative;30.317546
forest;8;ut;0.01;kde_optimal;512;1000;relative;29.697363
forest;8;ut;0.01;stholes;256;500;relative;408.405702
forest;8;ut;0.01;kde_heuristic;512;0;relative;45.434057
forest;8;ut;0.01;kde_adaptive;512;500;relative;40.760531
forest;8;ut;0.01;kde_batch;512;500;relative;28.251218
forest;8;ut;0.01;kde_optimal;512;1000;relative;28.474207
forest;8;ut;0.01;stholes;256;500;relative;425.427599
forest;8;ut;0.01;kde_heuristic;512;0;relative;43.828792
forest;8;ut;0.01;kde_adaptive;512;500;relative;41.247239
forest;8;ut;0.01;kde_batch;512;500;relative;28.781981
forest;8;ut;0.01;kde_optimal;512;1000;relative;26.951282
forest;8;ut;0.01;kde_adaptive;512;500;relative;41.263014
forest;8;ut;0.01;kde_batch;512;500;relative;28.602722
forest;8;ut;0.01;kde_optimal;512;1000;relative;29.314944
forest;8;uv;0.01;stholes;256;500;relative;145.683724
forest;8;uv;0.01;kde_heuristic;512;0;relative;43.918571
forest;8;uv;0.01;kde_adaptive;512;500;relative;40.749032
forest;8;uv;0.01;kde_batch;512;500;relative;5.013686
forest;8;uv;0.01;kde_optimal;512;1000;relative;4.143388
forest;8;uv;0.01;stholes;256;500;relative;188.533476
forest;8;uv;0.01;kde_heuristic;512;0;relative;76.380473
forest;8;uv;0.01;kde_adaptive;512;500;relative;61.837440
forest;8;uv;0.01;kde_batch;512;500;relative;11.725852
forest;8;uv;0.01;kde_optimal;512;1000;relative;4.028380
forest;8;uv;0.01;stholes;256;500;relative;318.349570
forest;8;uv;0.01;kde_heuristic;512;0;relative;67.494241
forest;8;uv;0.01;kde_adaptive;512;500;relative;42.989319
forest;8;uv;0.01;kde_batch;512;500;relative;4.865617
forest;8;uv;0.01;kde_optimal;512;1000;relative;4.453295
forest;8;uv;0.01;stholes;256;500;relative;187.836330
forest;8;uv;0.01;kde_heuristic;512;0;relative;64.535533
forest;8;uv;0.01;kde_adaptive;512;500;relative;62.340351
forest;8;uv;0.01;kde_batch;512;500;relative;9.563309
forest;8;uv;0.01;kde_optimal;512;1000;relative;3.812205
forest;8;uv;0.01;stholes;256;500;relative;176.996422
forest;8;uv;0.01;kde_heuristic;512;0;relative;48.047634
forest;8;uv;0.01;kde_adaptive;512;500;relative;53.800880
forest;8;uv;0.01;kde_batch;512;500;relative;4.624528
forest;8;uv;0.01;kde_optimal;512;1000;relative;4.141032
set1;2;dt;0.01;stholes;256;500;relative;10.186837
set1;2;dt;0.01;kde_heuristic;512;0;relative;39.369951
set1;2;dt;0.01;kde_adaptive;512;500;relative;37.606226
set1;2;dt;0.01;kde_batch;512;500;relative;31.642723
set1;2;dt;0.01;kde_optimal;512;1000;relative;27.426572
set1;2;dt;0.01;stholes;256;500;relative;10.158512
set1;2;dt;0.01;kde_heuristic;512;0;relative;40.956176
set1;2;dt;0.01;kde_adaptive;512;500;relative;38.383297
set1;2;dt;0.01;kde_batch;512;500;relative;29.118974
set1;2;dt;0.01;kde_optimal;512;1000;relative;27.780123
set1;2;dt;0.01;stholes;256;500;relative;10.708995
set1;2;dt;0.01;kde_heuristic;512;0;relative;42.240110
set1;2;dt;0.01;kde_adaptive;512;500;relative;33.876012
set1;2;dt;0.01;kde_batch;512;500;relative;27.106568
set1;2;dt;0.01;kde_optimal;512;1000;relative;25.808831
set1;2;dt;0.01;stholes;256;500;relative;11.148854
set1;2;dt;0.01;kde_heuristic;512;0;relative;39.825825
set1;2;dt;0.01;kde_adaptive;512;500;relative;35.441423
set1;2;dt;0.01;kde_batch;512;500;relative;27.853052
set1;2;dt;0.01;kde_optimal;512;1000;relative;23.716993
set1;2;dt;0.01;stholes;256;500;relative;13.390889
set1;2;dt;0.01;kde_heuristic;512;0;relative;42.694294
set1;2;dt;0.01;kde_adaptive;512;500;relative;38.393700
set1;2;dt;0.01;kde_batch;512;500;relative;28.390296
set1;2;dt;0.01;kde_optimal;512;1000;relative;27.564206
set1;2;dv;0.01;stholes;256;500;relative;549.841077
set1;2;dv;0.01;kde_heuristic;512;0;relative;49.544046
set1;2;dv;0.01;kde_adaptive;512;500;relative;87.531777
set1;2;dv;0.01;kde_batch;512;500;relative;35.944426
set1;2;dv;0.01;kde_optimal;512;1000;relative;44.957492
set1;2;dv;0.01;stholes;256;500;relative;364.947577
set1;2;dv;0.01;kde_heuristic;512;0;relative;54.258664
set1;2;dv;0.01;kde_adaptive;512;500;relative;90.234725
set1;2;dv;0.01;kde_batch;512;500;relative;32.455727
set1;2;dv;0.01;kde_optimal;512;1000;relative;30.944353
set1;2;dv;0.01;stholes;256;500;relative;561.168270
set1;2;dv;0.01;kde_heuristic;512;0;relative;50.751917
set1;2;dv;0.01;kde_adaptive;512;500;relative;100.718460
set1;2;dv;0.01;kde_batch;512;500;relative;27.348320
set1;2;dv;0.01;kde_optimal;512;1000;relative;43.280895
set1;2;dv;0.01;stholes;256;500;relative;650.180628
set1;2;dv;0.01;kde_heuristic;512;0;relative;55.462833
set1;2;dv;0.01;kde_adaptive;512;500;relative;85.024257
set1;2;dv;0.01;kde_batch;512;500;relative;32.690053
set1;2;dv;0.01;kde_optimal;512;1000;relative;32.736583
set1;2;dv;0.01;kde_heuristic;512;0;relative;53.062805
set1;2;dv;0.01;kde_adaptive;512;500;relative;86.848055
set1;2;dv;0.01;kde_batch;512;500;relative;46.062702
set1;2;dv;0.01;kde_optimal;512;1000;relative;30.340525
set1;2;ut;0.01;stholes;256;500;relative;13.761896
set1;2;ut;0.01;kde_heuristic;512;0;relative;59.226101
set1;2;ut;0.01;kde_adaptive;512;500;relative;38.946330
set1;2;ut;0.01;kde_batch;512;500;relative;29.490769
set1;2;ut;0.01;kde_optimal;512;1000;relative;27.318432
set1;2;ut;0.01;stholes;256;500;relative;680.984872
set1;2;ut;0.01;kde_heuristic;512;0;relative;54.220394
set1;2;ut;0.01;kde_adaptive;512;500;relative;33.876910
set1;2;ut;0.01;kde_batch;512;500;relative;29.779271
set1;2;ut;0.01;kde_optimal;512;1000;relative;29.898755
set1;2;ut;0.01;stholes;256;500;relative;12.083341
set1;2;ut;0.01;kde_heuristic;512;0;relative;53.354242
set1;2;ut;0.01;kde_adaptive;512;500;relative;35.904252
set1;2;ut;0.01;kde_batch;512;500;relative;32.300764
set1;2;ut;0.01;kde_optimal;512;1000;relative;34.715735
set1;2;ut;0.01;stholes;256;500;relative;13.563967
set1;2;ut;0.01;kde_heuristic;512;0;relative;54.281116
set1;2;ut;0.01;kde_adaptive;512;500;relative;37.467750
set1;2;ut;0.01;kde_batch;512;500;relative;31.786507
set1;2;ut;0.01;kde_optimal;512;1000;relative;31.257243
set1;2;ut;0.01;kde_heuristic;512;0;relative;57.015919
set1;2;ut;0.01;kde_adaptive;512;500;relative;34.954541
set1;2;ut;0.01;kde_batch;512;500;relative;37.147699
set1;2;ut;0.01;kde_optimal;512;1000;relative;30.999737
set1;2;uv;0.01;stholes;256;500;relative;1015.997332
set1;2;uv;0.01;kde_heuristic;512;0;relative;4823.280134
set1;2;uv;0.01;kde_adaptive;512;500;relative;496.976623
set1;2;uv;0.01;kde_batch;512;500;relative;79.565000
set1;2;uv;0.01;kde_optimal;512;1000;relative;104.869226
set1;2;uv;0.01;stholes;256;500;relative;928.525081
set1;2;uv;0.01;kde_heuristic;512;0;relative;3771.749797
set1;2;uv;0.01;kde_adaptive;512;500;relative;1297.738073
set1;2;uv;0.01;kde_batch;512;500;relative;86.777882
set1;2;uv;0.01;kde_optimal;512;1000;relative;73.414808
set1;2;uv;0.01;stholes;256;500;relative;1270.158661
set1;2;uv;0.01;kde_heuristic;512;0;relative;4730.162546
set1;2;uv;0.01;kde_adaptive;512;500;relative;166.581683
set1;2;uv;0.01;kde_batch;512;500;relative;102.960250
set1;2;uv;0.01;kde_optimal;512;1000;relative;117.018641
set1;2;uv;0.01;stholes;256;500;relative;2234.254703
set1;2;uv;0.01;kde_heuristic;512;0;relative;3105.383084
set1;2;uv;0.01;kde_adaptive;512;500;relative;543.553697
set1;2;uv;0.01;kde_batch;512;500;relative;125.709716
set1;2;uv;0.01;kde_optimal;512;1000;relative;90.056502
set1;2;uv;0.01;stholes;256;500;relative;1110.172536
set1;2;uv;0.01;kde_heuristic;512;0;relative;4201.956750
set1;2;uv;0.01;kde_adaptive;512;500;relative;157.359620
set1;2;uv;0.01;kde_batch;512;500;relative;91.777625
set1;2;uv;0.01;kde_optimal;512;1000;relative;84.803157
set1;3;dt;0.01;kde_heuristic;512;0;relative;56.329917
set1;3;dt;0.01;kde_adaptive;512;500;relative;39.974230
set1;3;dt;0.01;kde_batch;512;500;relative;31.916253
set1;3;dt;0.01;kde_optimal;512;1000;relative;28.740152
set1;3;dt;0.01;stholes;256;500;relative;28.256431
set1;3;dt;0.01;kde_heuristic;512;0;relative;57.173384
set1;3;dt;0.01;kde_adaptive;512;500;relative;36.623080
set1;3;dt;0.01;kde_batch;512;500;relative;32.773967
set1;3;dt;0.01;kde_optimal;512;1000;relative;34.621196
set1;3;dt;0.01;stholes;256;500;relative;30.545251
set1;3;dt;0.01;kde_heuristic;512;0;relative;57.867102
set1;3;dt;0.01;kde_adaptive;512;500;relative;38.292292
set1;3;dt;0.01;kde_batch;512;500;relative;30.445800
set1;3;dt;0.01;kde_optimal;512;1000;relative;29.980773
set1;3;dt;0.01;stholes;256;500;relative;29.286730
set1;3;dt;0.01;kde_heuristic;512;0;relative;56.878917
set1;3;dt;0.01;kde_adaptive;512;500;relative;40.435208
set1;3;dt;0.01;kde_batch;512;500;relative;31.330015
set1;3;dt;0.01;kde_optimal;512;1000;relative;29.599478
set1;3;dt;0.01;stholes;256;500;relative;30.386899
set1;3;dt;0.01;kde_heuristic;512;0;relative;57.100692
set1;3;dt;0.01;kde_adaptive;512;500;relative;37.612207
set1;3;dt;0.01;kde_batch;512;500;relative;27.100802
set1;3;dt;0.01;kde_optimal;512;1000;relative;31.629466
set1;3;dv;0.01;stholes;256;500;relative;945.028283
set1;3;dv;0.01;kde_heuristic;512;0;relative;78.919219
set1;3;dv;0.01;kde_adaptive;512;500;relative;80.408538
set1;3;dv;0.01;kde_batch;512;500;relative;56.891660
set1;3;dv;0.01;kde_optimal;512;1000;relative;48.060703
set1;3;dv;0.01;stholes;256;500;relative;544.449166
set1;3;dv;0.01;kde_heuristic;512;0;relative;77.170990
set1;3;dv;0.01;kde_adaptive;512;500;relative;86.012169
set1;3;dv;0.01;kde_batch;512;500;relative;51.045573
set1;3;dv;0.01;kde_optimal;512;1000;relative;55.282467
set1;3;dv;0.01;stholes;256;500;relative;482.208843
set1;3;dv;0.01;kde_heuristic;512;0;relative;81.590769
set1;3;dv;0.01;kde_adaptive;512;500;relative;72.551218
set1;3;dv;0.01;kde_batch;512;500;relative;55.533947
set1;3;dv;0.01;kde_optimal;512;1000;relative;58.260074
set1;3;dv;0.01;kde_heuristic;512;0;relative;81.003301
set1;3;dv;0.01;kde_adaptive;512;500;relative;64.860194
set1;3;dv;0.01;kde_batch;512;500;relative;71.315140
set1;3;dv;0.01;kde_optimal;512;1000;relative;47.829274
set1;3;dv;0.01;stholes;256;500;relative;349.198208
set1;3;dv;0.01;kde_heuristic;512;0;relative;78.316198
set1;3;dv;0.01;kde_adaptive;512;500;relative;77.364984
set1;3;dv;0.01;kde_batch;512;500;relative;61.462522
set1;3;dv;0.01;kde_optimal;512;1000;relative;62.141364
set1;3;ut;0.01;stholes;256;500;relative;38.735209
set1;3;ut;0.01;kde_heuristic;512;0;relative;54.383204
set1;3;ut;0.01;kde_adaptive;512;500;relative;37.338070
set1;3;ut;0.01;kde_batch;512;500;relative;32.189221
set1;3;ut;0.01;kde_optimal;512;1000;relative;35.404130
set1;3;ut;0.01;stholes;256;500;relative;39.819147
set1;3;ut;0.01;kde_heuristic;512;0;relative;52.934106
set1;3;ut;0.01;kde_adaptive;512;500;relative;38.924735
set1;3;ut;0.01;kde_batch;512;500;relative;35.350905
set1;3;ut;0.01;kde_optimal;512;1000;relative;33.024758
set1;3;ut;0.01;stholes;256;500;relative;34.861131
set1;3;ut;0.01;kde_heuristic;512;0;relative;52.681848
set1;3;ut;0.01;kde_adaptive;512;500;relative;33.588169
set1;3;ut;0.01;kde_batch;512;500;relative;34.462171
set1;3;ut;0.01;kde_optimal;512;1000;relative;31.533981
set1;3;ut;0.01;stholes;256;500;relative;43.953229
set1;3;ut;0.01;kde_heuristic;512;0;relative;52.798350
set1;3;ut;0.01;kde_adaptive;512;500;relative;61.528148
set1;3;ut;0.01;kde_batch;512;500;relative;36.532127
set1;3;ut;0.01;kde_optimal;512;1000;relative;35.479742
set1;3;ut;0.01;stholes;256;500;relative;42.265697
set1;3;ut;0.01;kde_heuristic;512;0;relative;56.517876
set1;3;ut;0.01;kde_adaptive;512;500;relative;37.082100
set1;3;ut;0.01;kde_batch;512;500;relative;37.158945
set1;3;ut;0.01;kde_optimal;512;1000;relative;34.378532
set1;3;uv;0.01;stholes;256;500;relative;2048.764342
set1;3;uv;0.01;kde_heuristic;512;0;relative;3887.681837
set1;3;uv;0.01;kde_adaptive;512;500;relative;1327.222008
set1;3;uv;0.01;kde_batch;512;500;relative;114.391735
set1;3;uv;0.01;kde_optimal;512;1000;relative;83.622022
