Relation ID ; Absolute ; Relative ; Quadratic ; SquaredQError ; SquaredRelative ; Estimate ; Truth ; Tuples 
327985 ; 0.00029271 ; 0.03797342 ; 0.00000009 ; 0.00149871 ; 0.00144198 ; 7.415622e-03 ; 7.708333e-03 ; 4800
327985 ; 0.00282168 ; 1.93486924 ; 0.00000796 ; 1.15920300 ; 3.74371898 ; 4.280018e-03 ; 1.458333e-03 ; 4800
327985 ; 0.03351155 ; 0.36724981 ; 0.00112302 ; 0.20947060 ; 0.13487242 ; 5.773845e-02 ; 9.125000e-02 ; 4800
327985 ; 0.00457778 ; 0.99878884 ; 0.00002096 ; 45.10708379 ; 0.99757916 ; 5.551028e-06 ; 4.583333e-03 ; 4800
327985 ; 0.00073533 ; 0.70592138 ; 0.00000054 ; 1.49795110 ; 0.49832499 ; 3.063318e-04 ; 1.041667e-03 ; 4800
327985 ; 0.00000847 ; 84718.81163710 ; 0.00000000 ; 128.75678636 ; 7177277045.20300388 ; 8.471881e-06 ; 0.000000e+00 ; 4800
327985 ; 0.01405151 ; 0.46196732 ; 0.00019744 ; 0.38419664 ; 0.21341380 ; 1.636516e-02 ; 3.041667e-02 ; 4800
327985 ; 0.01745912 ; 0.25090953 ; 0.00030482 ; 0.08346062 ; 0.06295559 ; 5.212421e-02 ; 6.958333e-02 ; 4800
327985 ; 0.03951768 ; 0.43807131 ; 0.00156165 ; 0.33221427 ; 0.19190647 ; 5.069065e-02 ; 9.020833e-02 ; 4800
327985 ; 0.00286964 ; 0.51015806 ; 0.00000823 ; 0.50932846 ; 0.26026125 ; 2.755361e-03 ; 5.625000e-03 ; 4800
327985 ; 0.00472651 ; 0.39115926 ; 0.00002234 ; 0.24621302 ; 0.15300557 ; 7.356826e-03 ; 1.208333e-02 ; 4800
327985 ; 0.01325269 ; 0.99395144 ; 0.00017563 ; 26.09100700 ; 0.98793947 ; 8.064732e-05 ; 1.333333e-02 ; 4800
327985 ; 0.00169202 ; 0.42745819 ; 0.00000286 ; 0.31099529 ; 0.18272051 ; 2.266311e-03 ; 3.958333e-03 ; 4800
327985 ; 0.00000274 ; 27352.81186885 ; 0.00000000 ; 104.37914384 ; 748176317.13259435 ; 2.735281e-06 ; 0.000000e+00 ; 4800
327985 ; 0.00239522 ; 0.44219391 ; 0.00000574 ; 0.34075692 ; 0.19553545 ; 3.021450e-03 ; 5.416667e-03 ; 4800
327985 ; 0.00002735 ; 273509.29769023 ; 0.00000000 ; 156.72772839 ; 74807335923.00419617 ; 2.735093e-05 ; 0.000000e+00 ; 4800
327985 ; 0.01158412 ; 0.44129981 ; 0.00013419 ; 0.33888965 ; 0.19474553 ; 1.466588e-02 ; 2.625000e-02 ; 4800
327985 ; 0.04759111 ; 0.31904653 ; 0.00226491 ; 0.14765675 ; 0.10179069 ; 1.015756e-01 ; 1.491667e-01 ; 4800
327985 ; 0.00633497 ; 0.32696635 ; 0.00004013 ; 0.15678428 ; 0.10690699 ; 1.304003e-02 ; 1.937500e-02 ; 4800
327985 ; 0.03511710 ; 0.45070078 ; 0.00123321 ; 0.35893514 ; 0.20313120 ; 4.279956e-02 ; 7.791667e-02 ; 4800
327985 ; 0.01059660 ; 0.45823129 ; 0.00011229 ; 0.37566614 ; 0.20997591 ; 1.252840e-02 ; 2.312500e-02 ; 4800
327985 ; 0.00293868 ; 0.40301940 ; 0.00000864 ; 0.26612254 ; 0.16242464 ; 4.352984e-03 ; 7.291667e-03 ; 4800
327985 ; 0.00717166 ; 0.52157546 ; 0.00005143 ; 0.54354757 ; 0.27204096 ; 6.578337e-03 ; 1.375000e-02 ; 4800
327985 ; 0.00323803 ; 0.74012185 ; 0.00001048 ; 1.81587051 ; 0.54778035 ; 1.136967e-03 ; 4.375000e-03 ; 4800
327985 ; 0.00759500 ; 0.59763933 ; 0.00005768 ; 0.21951766 ; 0.35717276 ; 2.030333e-02 ; 1.270833e-02 ; 4800
327985 ; 0.01364573 ; 0.47809866 ; 0.00018621 ; 0.42285981 ; 0.22857833 ; 1.489593e-02 ; 2.854167e-02 ; 4800
327985 ; 0.00038366 ; 0.61384920 ; 0.00000015 ; 0.90540421 ; 0.37681084 ; 2.413442e-04 ; 6.250000e-04 ; 4800
327985 ; 0.01113589 ; 0.65185704 ; 0.00012401 ; 1.11332482 ; 0.42491760 ; 5.947442e-03 ; 1.708333e-02 ; 4800
327985 ; 0.01668960 ; 0.31789718 ; 0.00027854 ; 0.14636353 ; 0.10105862 ; 3.581040e-02 ; 5.250000e-02 ; 4800
327985 ; 0.00083162 ; 0.99794632 ; 0.00000069 ; 38.29287599 ; 0.99589687 ; 1.711297e-06 ; 8.333333e-04 ; 4800
327985 ; 0.01756199 ; 0.59364482 ; 0.00030842 ; 0.81095010 ; 0.35241418 ; 1.202134e-02 ; 2.958333e-02 ; 4800
327985 ; 0.00191808 ; 0.24228409 ; 0.00000368 ; 0.07697670 ; 0.05870158 ; 5.998584e-03 ; 7.916667e-03 ; 4800
327985 ; 0.06628742 ; 0.35831037 ; 0.00439402 ; 0.19682580 ; 0.12838632 ; 1.187126e-01 ; 1.850000e-01 ; 4800
327985 ; 0.02439602 ; 0.48589587 ; 0.00059517 ; 0.44266326 ; 0.23609479 ; 2.581231e-02 ; 5.020833e-02 ; 4800
327985 ; 0.07935337 ; 0.39186849 ; 0.00629696 ; 0.24737107 ; 0.15356092 ; 1.231466e-01 ; 2.025000e-01 ; 4800
327985 ; 0.00385425 ; 0.50001032 ; 0.00001486 ; 0.48048162 ; 0.25001032 ; 3.854087e-03 ; 7.708333e-03 ; 4800
327985 ; 0.00485543 ; 0.43973725 ; 0.00002358 ; 0.33564573 ; 0.19336885 ; 6.186235e-03 ; 1.104167e-02 ; 4800
327985 ; 0.03664089 ; 0.39701193 ; 0.00134256 ; 0.25589219 ; 0.15761847 ; 5.565077e-02 ; 9.229167e-02 ; 4800
327985 ; 0.02749761 ; 0.47477882 ; 0.00075612 ; 0.41465334 ; 0.22541493 ; 3.041906e-02 ; 5.791667e-02 ; 4800
327985 ; 0.00030608 ; 0.73458348 ; 0.00000009 ; 1.75948260 ; 0.53961288 ; 1.105901e-04 ; 4.166667e-04 ; 4800
327985 ; 0.00028666 ; 0.27519699 ; 0.00000008 ; 0.10359088 ; 0.07573338 ; 7.550031e-04 ; 1.041667e-03 ; 4800
327985 ; 0.00145689 ; 0.99900833 ; 0.00000212 ; 47.83268956 ; 0.99801764 ; 1.446089e-06 ; 1.458333e-03 ; 4800
327985 ; 0.01173083 ; 0.46535515 ; 0.00013761 ; 0.39206706 ; 0.21655542 ; 1.347751e-02 ; 2.520833e-02 ; 4800
