forest8;8;_;kde_heuristic;512;69;5040
forest8;8;_;kde_heuristic;512;1;3687
forest8;8;_;kde_heuristic;512;1;6908
forest8;8;_;kde_heuristic;512;1592;5610
forest8;8;_;kde_heuristic;512;1;3043
forest8;8;_;kde_heuristic;512;1;8068
forest8;8;_;kde_heuristic;512;1;3184
forest8;8;_;kde_heuristic;512;3825;5401
forest8;8;_;kde_heuristic;512;7020;7911
forest8;8;_;kde_heuristic;512;25411;5270
forest8;8;_;kde_heuristic;512;1;4650
forest8;8;_;kde_heuristic;512;1;6018
forest8;8;_;kde_heuristic;512;31240;6861
forest8;8;_;kde_heuristic;512;1;4721
forest8;8;_;kde_heuristic;512;940;3646
forest8;8;_;kde_heuristic;512;110;3267
forest8;8;_;kde_heuristic;512;1;4913
forest8;8;_;kde_heuristic;512;1;5182
forest8;8;_;kde_heuristic;512;3118;7621
forest8;8;_;kde_heuristic;512;1;6993
forest8;8;_;kde_heuristic;512;1;3837
forest8;8;_;kde_heuristic;512;9469;5722
forest8;8;_;kde_heuristic;512;7193;3412
forest8;8;_;kde_heuristic;512;1;5944
forest8;8;_;kde_heuristic;512;1;4207
forest8;8;_;kde_heuristic;512;29992;6547
forest8;8;_;kde_heuristic;512;239;5941
forest8;8;_;kde_heuristic;512;8188;8082
forest8;8;_;kde_heuristic;512;1185;3455
forest8;8;_;kde_heuristic;512;1;4501
forest8;8;_;kde_heuristic;512;1;3732
forest8;8;_;kde_heuristic;512;19079;5852
forest8;8;_;kde_heuristic;512;2264;7320
forest8;8;_;kde_heuristic;512;24200;7996
forest8;8;_;kde_heuristic;512;1;4972
forest8;8;_;kde_adaptive;512;1;2944
forest8;8;_;kde_adaptive;512;3368;5998
forest8;8;_;kde_adaptive;512;1;3018
forest8;8;_;kde_adaptive;512;177;6786
forest8;8;_;kde_adaptive;512;2783;3214
forest8;8;_;kde_adaptive;512;424;6746
forest8;8;_;kde_adaptive;512;1142;5443
forest8;8;_;kde_adaptive;512;19171;8038
forest8;8;_;kde_adaptive;512;1;3054
forest8;8;_;kde_adaptive;512;1;5289
forest8;8;_;kde_adaptive;512;4;3692
forest8;8;_;kde_adaptive;512;1;6125
forest8;8;_;kde_adaptive;512;1330;6182
forest8;8;_;kde_adaptive;512;500;6619
forest8;8;_;kde_adaptive;512;2;7608
forest8;8;_;kde_adaptive;512;1525;4980
forest8;8;_;kde_adaptive;512;3876;5601
forest8;8;_;kde_adaptive;512;1;3267
forest8;8;_;kde_adaptive;512;808;4611
forest8;8;_;kde_adaptive;512;1;5346
forest8;8;_;kde_adaptive;512;1;3681
forest8;8;_;kde_adaptive;512;1;8411
forest8;8;_;kde_adaptive;512;909;4455
forest8;8;_;kde_adaptive;512;11219;6434
forest8;8;_;kde_adaptive;512;1;3043
forest8;8;_;kde_adaptive;512;533;4590
forest8;8;_;kde_adaptive;512;186;6081
forest8;8;_;kde_adaptive;512;1;3471
forest8;8;_;kde_adaptive;512;1;6013
forest8;8;_;kde_adaptive;512;83;4483
forest8;8;_;kde_adaptive;512;1;3189
forest8;8;_;kde_adaptive;512;1;6193
forest8;8;_;kde_adaptive;512;1;5920
forest8;8;_;kde_adaptive;512;1;3299
forest8;8;_;kde_adaptive;512;3;5076
forest8;8;_;kde_adaptive;512;1;3276
forest8;8;_;kde_adaptive;512;4961;4500
forest8;8;_;kde_adaptive;512;1;5386
forest8;8;_;kde_adaptive;512;1;6287
forest8;8;_;kde_adaptive;512;1614;8452
forest8;8;_;kde_adaptive;512;1267;4480
forest8;8;_;kde_adaptive;512;927;5432
forest8;8;_;kde_adaptive;512;1;5634
forest8;8;_;kde_adaptive;512;3158;3664
forest8;8;_;kde_adaptive;512;362;7945
forest8;8;_;kde_adaptive;512;1;4181
forest8;8;_;kde_adaptive;512;421;6855
forest8;8;_;kde_adaptive;512;186;4700
forest8;8;_;kde_adaptive;512;1;6581
forest8;8;_;kde_adaptive;512;39;5243
forest8;8;_;kde_adaptive;512;1;7828
forest8;8;_;kde_adaptive;512;2344;5348
forest8;8;_;kde_adaptive;512;6965;6786
forest8;8;_;kde_adaptive;512;3682;4135
forest8;8;_;kde_adaptive;512;321;4228
forest8;8;_;kde_adaptive;512;1;5216
forest8;8;_;kde_adaptive;512;1;4595
forest8;8;_;kde_adaptive;512;1818;6804
forest8;8;_;kde_adaptive;512;1;5589
forest8;8;_;kde_adaptive;512;1;4112
forest8;8;_;kde_adaptive;512;11188;6887
forest8;8;_;kde_adaptive;512;4040;4610
forest8;8;_;kde_adaptive;512;3927;3456
forest8;8;_;kde_adaptive;512;1;4036
forest8;8;_;kde_adaptive;512;4750;4911
forest8;8;_;kde_adaptive;512;17;5040
forest8;8;_;kde_adaptive;512;1;3687
forest8;8;_;kde_adaptive;512;1;6908
forest8;8;_;kde_adaptive;512;3018;5610
forest8;8;_;kde_adaptive;512;1;3043
forest8;8;_;kde_adaptive;512;1;8068
forest8;8;_;kde_adaptive;512;1;3184
forest8;8;_;kde_adaptive;512;643;5401
forest8;8;_;kde_adaptive;512;5053;7911
forest8;8;_;kde_adaptive;512;6441;5270
forest8;8;_;kde_adaptive;512;1;4650
forest8;8;_;kde_adaptive;512;1;6018
forest8;8;_;kde_adaptive;512;5196;6861
forest8;8;_;kde_adaptive;512;1;4721
forest8;8;_;kde_adaptive;512;120;3646
forest8;8;_;kde_adaptive;512;84;3267
forest8;8;_;kde_adaptive;512;1;4913
forest8;8;_;kde_adaptive;512;1;5182
forest8;8;_;kde_adaptive;512;1664;7621
forest8;8;_;kde_adaptive;512;1;6993
forest8;8;_;kde_adaptive;512;1;3837
forest8;8;_;kde_adaptive;512;2016;5722
forest8;8;_;kde_adaptive;512;5935;3412
forest8;8;_;kde_adaptive;512;1;5944
forest8;8;_;kde_adaptive;512;1;4207
forest8;8;_;kde_adaptive;512;4856;6547
forest8;8;_;kde_adaptive;512;376;5941
forest8;8;_;kde_adaptive;512;7170;8082
forest8;8;_;kde_adaptive;512;570;3455
forest8;8;_;kde_adaptive;512;16;4501
forest8;8;_;kde_adaptive;512;1;3732
forest8;8;_;kde_adaptive;512;5371;5852
forest8;8;_;kde_adaptive;512;1815;7320
forest8;8;_;kde_adaptive;512;6852;7996
forest8;8;_;kde_adaptive;512;5;4972
forest8;8;dt;kde_batch;1024;6940;8009
forest8;8;dt;kde_batch;1024;4271;4200
forest8;8;dt;kde_batch;1024;3527;6235
forest8;8;dt;kde_batch;1024;4611;7045
forest8;8;dt;kde_batch;1024;5820;5223
forest8;8;dt;kde_batch;1024;4003;4635
forest8;8;dt;kde_batch;1024;5483;6740
forest8;8;dt;kde_batch;1024;4161;3316
forest8;8;dt;kde_batch;1024;2408;3893
forest8;8;dt;kde_batch;1024;2892;4121
forest8;8;dt;kde_batch;1024;7321;5618
forest8;8;dt;kde_batch;1024;3399;4151
forest8;8;dt;kde_batch;1024;5010;5270
forest8;8;dt;kde_batch;1024;5992;6466
forest8;8;dt;kde_batch;1024;3677;5451
forest8;8;dt;kde_batch;1024;5350;5134
forest8;8;dt;kde_batch;1024;4915;7336
forest8;8;dt;kde_batch;1024;3015;4534
forest8;8;dt;kde_batch;1024;2234;4324
forest8;8;dt;kde_batch;1024;4919;4867
forest8;8;dt;kde_batch;1024;7326;6911
forest8;8;dt;kde_batch;1024;5759;4705
forest8;8;dt;kde_batch;1024;3471;3079
forest8;8;dt;kde_batch;1024;2045;4933
forest8;8;dt;kde_batch;1024;3386;3325
forest8;8;dt;kde_batch;1024;5682;6085
forest8;8;dt;kde_batch;1024;7035;6358
forest8;8;dt;kde_batch;1024;3604;4066
forest8;8;dt;kde_batch;1024;2431;3896
forest8;8;dt;kde_batch;1024;2354;3043
forest8;8;dt;kde_batch;1024;4462;3442
forest8;8;dt;kde_batch;1024;2171;2993
forest8;8;dt;kde_batch;1024;5249;5130
forest8;8;dt;kde_batch;1024;5913;6281
forest8;8;dt;kde_batch;1024;2886;5840
forest8;8;dt;kde_batch;1024;3987;4315
forest8;8;dt;kde_batch;1024;2100;3434
forest8;8;dt;kde_batch;1024;4467;5929
forest8;8;dt;kde_batch;1024;4213;4612
forest8;8;dt;kde_batch;1024;4139;6003
forest8;8;dt;kde_batch;1024;4746;8272
forest8;8;dt;kde_batch;1024;2825;5061
forest8;8;dt;kde_batch;1024;2276;2969
forest8;8;dt;kde_batch;1024;1175;4017
forest8;8;dt;kde_batch;1024;2382;4266
forest8;8;dt;kde_batch;1024;4786;5641
forest8;8;dt;kde_batch;1024;1987;3124
forest8;8;dt;kde_batch;1024;6033;6898
forest8;8;dt;kde_batch;1024;5727;7840
forest8;8;dt;kde_batch;1024;3829;5716
forest8;8;dt;kde_batch;1024;3399;3803
forest8;8;dt;kde_batch;1024;10774;7828
forest8;8;dt;kde_batch;1024;6770;8014
forest8;8;dt;kde_batch;1024;5272;6231
forest8;8;dt;kde_batch;1024;5957;4395
forest8;8;dt;kde_batch;1024;1824;4100
forest8;8;dt;kde_batch;1024;5638;5707
forest8;8;dt;kde_batch;1024;4352;5655
forest8;8;dt;kde_batch;1024;2521;3965
forest8;8;dt;kde_batch;1024;4905;5232
forest8;8;dt;kde_batch;1024;7279;5876
forest8;8;dt;kde_batch;1024;4002;3082
forest8;8;dt;kde_batch;1024;2626;3265
forest8;8;dt;kde_batch;1024;6467;6224
forest8;8;dt;kde_batch;1024;4518;5506
forest8;8;dt;kde_batch;1024;6872;6444
forest8;8;dt;kde_batch;1024;5455;6181
forest8;8;dt;kde_batch;1024;4513;6364
forest8;8;dt;kde_batch;1024;3885;5296
forest8;8;dt;kde_batch;1024;6286;4289
forest8;8;dt;kde_batch;1024;3174;3043
forest8;8;dt;kde_batch;1024;5439;5306
forest8;8;dt;kde_batch;1024;9490;7398
forest8;8;dt;kde_batch;1024;2822;5467
forest8;8;dt;kde_batch;1024;9075;6765
forest8;8;dt;kde_batch;1024;2277;3224
forest8;8;dt;kde_batch;1024;3179;5296
forest8;8;dt;kde_batch;1024;3926;6220
forest8;8;dt;kde_batch;1024;4961;6303
forest8;8;dt;kde_batch;1024;7286;6137
forest8;8;dt;kde_batch;1024;3130;3037
forest8;8;dt;kde_batch;1024;4685;5394
forest8;8;dt;kde_batch;1024;9545;8571
forest8;8;dt;kde_batch;1024;5213;6187
forest8;8;dt;kde_batch;1024;3954;3130
forest8;8;dt;kde_batch;1024;6654;5215
forest8;8;dt;kde_batch;1024;3655;3481
forest8;8;dt;kde_batch;1024;4937;4672
forest8;8;dt;kde_batch;1024;3160;3434
forest8;8;dt;kde_batch;1024;3699;3455
forest8;8;dt;kde_batch;1024;3494;3372
forest8;8;dt;kde_batch;1024;4524;6474
forest8;8;dt;kde_batch;1024;1973;3824
forest8;8;dt;kde_batch;1024;4424;3342
forest8;8;dt;kde_batch;1024;5583;4802
forest8;8;dt;kde_batch;1024;7052;7786
forest8;8;dt;kde_batch;1024;3180;4534
forest8;8;dt;kde_batch;1024;2859;4207
forest8;8;dt;kde_batch;1024;5973;7290
forest8;8;dt;kde_batch;1024;8771;8019
forest8;8;_;kde_heuristic;1024;934;8009
forest8;8;_;kde_heuristic;1024;1;4200
forest8;8;_;kde_heuristic;1024;3398;6235
forest8;8;_;kde_heuristic;1024;8879;7045
forest8;8;_;kde_heuristic;1024;4238;5223
forest8;8;_;kde_heuristic;1024;1;4635
forest8;8;_;kde_heuristic;1024;1;6740
forest8;8;_;kde_heuristic;1024;407;3316
forest8;8;_;kde_heuristic;1024;1;3893
forest8;8;_;kde_heuristic;1024;103;4121
forest8;8;_;kde_heuristic;1024;11812;5618
forest8;8;_;kde_heuristic;1024;1;4151
forest8;8;_;kde_heuristic;1024;1;5270
forest8;8;_;kde_heuristic;1024;16573;6466
forest8;8;_;kde_heuristic;1024;1;5451
forest8;8;_;kde_heuristic;1024;1;5134
forest8;8;_;kde_heuristic;1024;3239;7336
forest8;8;_;kde_heuristic;1024;946;4534
forest8;8;_;kde_heuristic;1024;241;4324
forest8;8;_;kde_heuristic;1024;1;4867
forest8;8;_;kde_heuristic;1024;1;6911
forest8;8;_;kde_heuristic;1024;1;4705
forest8;8;_;kde_heuristic;1024;1;3079
forest8;8;_;kde_heuristic;1024;881;4933
forest8;8;_;kde_heuristic;1024;2165;3325
forest8;8;_;kde_heuristic;1024;771;6085
forest8;8;_;kde_heuristic;1024;6148;6358
forest8;8;_;kde_heuristic;1024;1;4066
forest8;8;_;kde_heuristic;1024;1189;3896
forest8;8;_;kde_heuristic;1024;420;3043
forest8;8;_;kde_heuristic;1024;6263;3442
forest8;8;_;kde_heuristic;1024;349;2993
forest8;8;_;kde_heuristic;1024;1;5130
forest8;8;_;kde_heuristic;1024;638;6281
forest8;8;_;kde_heuristic;1024;6445;5840
forest8;8;_;kde_heuristic;1024;16;4315
forest8;8;_;kde_heuristic;1024;1;3434
forest8;8;_;kde_heuristic;1024;1;5929
forest8;8;_;kde_heuristic;1024;14200;4612
forest8;8;_;kde_heuristic;1024;1;6003
forest8;8;_;kde_heuristic;1024;220;8272
forest8;8;_;kde_heuristic;1024;1932;5061
forest8;8;_;kde_heuristic;1024;15;2969
forest8;8;_;kde_heuristic;1024;127;4017
forest8;8;_;kde_heuristic;1024;10080;4266
forest8;8;_;kde_heuristic;1024;7308;5641
forest8;8;_;kde_heuristic;1024;518;3124
forest8;8;_;kde_heuristic;1024;1;6898
forest8;8;_;kde_heuristic;1024;5239;7840
forest8;8;_;kde_heuristic;1024;14786;5716
forest8;8;_;kde_heuristic;1024;1;3803
forest8;8;_;kde_heuristic;1024;1;7828
forest8;8;_;kde_heuristic;1024;7311;8014
forest8;8;_;kde_heuristic;1024;6155;6231
forest8;8;_;kde_heuristic;1024;1;4395
forest8;8;_;kde_heuristic;1024;5768;4100
forest8;8;_;kde_heuristic;1024;1074;5707
forest8;8;_;kde_heuristic;1024;12132;5655
forest8;8;_;kde_heuristic;1024;491;3965
forest8;8;_;kde_heuristic;1024;8569;5232
forest8;8;_;kde_heuristic;1024;4325;5876
forest8;8;_;kde_heuristic;1024;3197;3082
forest8;8;_;kde_heuristic;1024;4122;3265
forest8;8;_;kde_heuristic;1024;4790;6224
forest8;8;_;kde_heuristic;1024;12428;5506
forest8;8;_;kde_heuristic;1024;291;6444
forest8;8;_;kde_heuristic;1024;1;6181
forest8;8;_;kde_heuristic;1024;4585;6364
forest8;8;_;kde_heuristic;1024;1;5296
forest8;8;_;kde_heuristic;1024;8270;4289
forest8;8;_;kde_heuristic;1024;1;3043
forest8;8;_;kde_heuristic;1024;1;5306
forest8;8;_;kde_heuristic;1024;1469;7398
forest8;8;_;kde_heuristic;1024;2455;5467
forest8;8;_;kde_heuristic;1024;6653;6765
forest8;8;_;kde_heuristic;1024;2401;3224
forest8;8;_;kde_heuristic;1024;1;5296
forest8;8;_;kde_heuristic;1024;594;6220
forest8;8;_;kde_heuristic;1024;29;6303
forest8;8;_;kde_heuristic;1024;2590;6137
forest8;8;_;kde_heuristic;1024;2406;3037
forest8;8;_;kde_heuristic;1024;603;5394
forest8;8;_;kde_heuristic;1024;3;8571
forest8;8;_;kde_heuristic;1024;662;6187
forest8;8;_;kde_heuristic;1024;8615;3130
forest8;8;_;kde_heuristic;1024;2490;5215
forest8;8;_;kde_heuristic;1024;1;3481
forest8;8;_;kde_heuristic;1024;2624;4672
forest8;8;_;kde_heuristic;1024;2038;3434
forest8;8;_;kde_heuristic;1024;2785;3455
forest8;8;_;kde_heuristic;1024;8843;3372
forest8;8;_;kde_heuristic;1024;2736;6474
forest8;8;_;kde_heuristic;1024;3462;3824
forest8;8;_;kde_heuristic;1024;1;3342
forest8;8;_;kde_heuristic;1024;750;4802
forest8;8;_;kde_heuristic;1024;1;7786
forest8;8;_;kde_heuristic;1024;1;4534
forest8;8;_;kde_heuristic;1024;3426;4207
forest8;8;_;kde_heuristic;1024;12211;7290
forest8;8;_;kde_heuristic;1024;1;8019
forest8;8;_;kde_adaptive;1024;411;8009
forest8;8;_;kde_adaptive;1024;3678;4200
forest8;8;_;kde_adaptive;1024;2537;6235
forest8;8;_;kde_adaptive;1024;4068;7045
forest8;8;_;kde_adaptive;1024;1863;5223
forest8;8;_;kde_adaptive;1024;1;4635
forest8;8;_;kde_adaptive;1024;480;6740
forest8;8;_;kde_adaptive;1024;4708;3316
forest8;8;_;kde_adaptive;1024;1;3893
forest8;8;_;kde_adaptive;1024;21;4121
forest8;8;_;kde_adaptive;1024;5281;5618
forest8;8;_;kde_adaptive;1024;1;4151
forest8;8;_;kde_adaptive;1024;2316;5270
forest8;8;_;kde_adaptive;1024;6914;6466
forest8;8;_;kde_adaptive;1024;1;5451
forest8;8;_;kde_adaptive;1024;1;5134
forest8;8;_;kde_adaptive;1024;2157;7336
forest8;8;_;kde_adaptive;1024;2892;4534
forest8;8;_;kde_adaptive;1024;208;4324
forest8;8;_;kde_adaptive;1024;1;4867
forest8;8;_;kde_adaptive;1024;1;6911
forest8;8;_;kde_adaptive;1024;1;4705
forest8;8;_;kde_adaptive;1024;69;3079
forest8;8;_;kde_adaptive;1024;577;4933
forest8;8;_;kde_adaptive;1024;720;3325
forest8;8;_;kde_adaptive;1024;5428;6085
forest8;8;_;kde_adaptive;1024;1972;6358
forest8;8;_;kde_adaptive;1024;569;4066
forest8;8;_;kde_adaptive;1024;658;3896
forest8;8;_;kde_adaptive;1024;170;3043
forest8;8;_;kde_adaptive;1024;3778;3442
forest8;8;_;kde_adaptive;1024;204;2993
forest8;8;_;kde_adaptive;1024;1;5130
forest8;8;_;kde_adaptive;1024;971;6281
forest8;8;_;kde_adaptive;1024;3136;5840
forest8;8;_;kde_adaptive;1024;3;4315
forest8;8;_;kde_adaptive;1024;1;3434
forest8;8;_;kde_adaptive;1024;1;5929
forest8;8;_;kde_adaptive;1024;7278;4612
forest8;8;_;kde_adaptive;1024;1;6003
forest8;8;_;kde_adaptive;1024;1697;8272
forest8;8;_;kde_adaptive;1024;646;5061
forest8;8;_;kde_adaptive;1024;2;2969
forest8;8;_;kde_adaptive;1024;64;4017
forest8;8;_;kde_adaptive;1024;4944;4266
forest8;8;_;kde_adaptive;1024;2095;5641
forest8;8;_;kde_adaptive;1024;175;3124
forest8;8;_;kde_adaptive;1024;1;6898
forest8;8;_;kde_adaptive;1024;3462;7840
forest8;8;_;kde_adaptive;1024;8484;5716
forest8;8;_;kde_adaptive;1024;1;3803
forest8;8;_;kde_adaptive;1024;1;7828
forest8;8;_;kde_adaptive;1024;5918;8014
forest8;8;_;kde_adaptive;1024;2493;6231
forest8;8;_;kde_adaptive;1024;1;4395
forest8;8;_;kde_adaptive;1024;2128;4100
forest8;8;_;kde_adaptive;1024;537;5707
forest8;8;_;kde_adaptive;1024;5000;5655
forest8;8;_;kde_adaptive;1024;229;3965
forest8;8;_;kde_adaptive;1024;2811;5232
forest8;8;_;kde_adaptive;1024;1809;5876
forest8;8;_;kde_adaptive;1024;1304;3082
forest8;8;_;kde_adaptive;1024;2081;3265
forest8;8;_;kde_adaptive;1024;3787;6224
forest8;8;_;kde_adaptive;1024;10010;5506
forest8;8;_;kde_adaptive;1024;856;6444
forest8;8;_;kde_adaptive;1024;1;6181
forest8;8;_;kde_adaptive;1024;7272;6364
forest8;8;_;kde_adaptive;1024;37;5296
forest8;8;_;kde_adaptive;1024;2439;4289
forest8;8;_;kde_adaptive;1024;1;3043
forest8;8;_;kde_adaptive;1024;1;5306
forest8;8;_;kde_adaptive;1024;811;7398
forest8;8;_;kde_adaptive;1024;2156;5467
forest8;8;_;kde_adaptive;1024;3522;6765
forest8;8;_;kde_adaptive;1024;1049;3224
forest8;8;_;kde_adaptive;1024;950;5296
forest8;8;_;kde_adaptive;1024;227;6220
forest8;8;_;kde_adaptive;1024;336;6303
forest8;8;_;kde_adaptive;1024;1624;6137
forest8;8;_;kde_adaptive;1024;956;3037
forest8;8;_;kde_adaptive;1024;205;5394
forest8;8;_;kde_adaptive;1024;985;8571
forest8;8;_;kde_adaptive;1024;302;6187
forest8;8;_;kde_adaptive;1024;3814;3130
forest8;8;_;kde_adaptive;1024;2016;5215
forest8;8;_;kde_adaptive;1024;1136;3481
forest8;8;_;kde_adaptive;1024;1390;4672
forest8;8;_;kde_adaptive;1024;1282;3434
